ESR1,hsa-mir-21,Activation,19264808
ESR1,hsa-mir-221,Activation,20388878
ESR1,hsa-mir-222,Activation,20388878
ESR1,hsa-mir-363,Activation,19706389
ESR1,hsa-mir-425,Activation,23542418
ESR1,hsa-mir-497,Activation,27456360
ESR1,hsa-mir-92a,Activation,19706389
ESR1,hsa-mir-92a-2,Activation,19706389
ESR1,hsa-mir-99a,Activation,25388283
ESR2,hsa-mir-23b,Activation,22231442
ESR2,hsa-mir-24-1,Activation,22231442
ESR2,hsa-mir-27b,Activation,22231442
ETS1,hsa-mir-126,Activation,27870587
ETS1,hsa-mir-146a,Activation,21738483
ETS1,hsa-mir-21,Activation,24149370
ETS1,hsa-mir-222,Activation,21711453
ETS2,hsa-mir-155,Activation,24362029
ETV4,hsa-mir-200b,Activation,24072701
F2,hsa-mir-222,Activation,19351827
FLI1,hsa-let-7a,Activation,21853155
FOS,hsa-mir-21,Activation,21273303
FOS,hsa-mir-23a,Activation,23929433
FOS,hsa-mir-31,Activation,27926494
FOSB,hsa-mir-155,Activation,18048365
FOSB,hsa-mir-22,Activation,27889568
FOSL1,hsa-mir-134,Activation,27685628
FOSL1,hsa-mir-221,Activation,21673316
FOSL1,hsa-mir-222,Activation,21868360
FOXA2,hsa-mir-122,Activation,20842632
FOXA2,hsa-mir-29a,Activation,24722248
FOXA2,hsa-mir-29b-1,Activation,24722248
FOXA2,hsa-mir-29b-2,Activation,24722248
FOXA2,hsa-mir-29c,Activation,24722248
FOXD3,hsa-mir-137,Activation,24970808
FOXD3,hsa-mir-214,Activation,27811858
FOXD3,hsa-mir-496,Activation,28509407
FOXJ1,hsa-mir-449a,Activation,21088493
FOXM1,hsa-mir-135b,Activation,21888875
FOXO1,hsa-mir-491,Activation,25749387
FOXO3,hsa-let-7b,Activation,28398822
FOXO3,hsa-let-7c,Activation,28398822
FOXO3,hsa-mir-1,Activation,19933931
FOXO3,hsa-mir-30d,Activation,23416459
FOXO3,hsa-mir-34a,Activation,28250026
FOXO3,hsa-mir-34b,Activation,25578861
FOXO3,hsa-mir-34c,Activation,25578861
FOXO3,hsa-mir-622,Activation,26528854
FOXP3,hsa-mir-146a,Activation,25712342
FOXP3,hsa-mir-146b,Activation,25712342
FOXP3,hsa-mir-155,Activation,19144316
FOXP3,hsa-mir-183,Activation,22705645
FOXP3,hsa-mir-7,Activation,21743493
FUS,hsa-mir-141,Activation,25004804
FUS,hsa-mir-200a,Activation,25004804
GATA1,hsa-mir-138-2,Activation,23208504
GATA1,hsa-mir-144,Activation,18303114
GATA1,hsa-mir-146b,Activation,24982425
GATA1,hsa-mir-148a,Activation,25277193
GATA1,hsa-mir-196b,Activation,24608802
GATA1,hsa-mir-23a,Activation,23420868
GATA1,hsa-mir-24-2,Activation,24049083
GATA1,hsa-mir-27a,Activation,24049083
GATA1,hsa-mir-361,Activation,23420868
GATA1,hsa-mir-431,Activation,23420868
GATA1,hsa-mir-451,Activation,18303114
GATA1,hsa-mir-889,Activation,23420868
GATA2,hsa-mir-126,Activation,27780851
GATA2,hsa-mir-148a,Activation,25277193
GATA2,hsa-mir-194,Activation,28011622
GATA2,hsa-mir-30c,Activation,27780851
GATA2,hsa-mir-30e,Activation,27780851
GATA2,hsa-mir-31,Activation,27926494
GATA3,hsa-mir-125a,Activation,26424054
GATA3,hsa-mir-138-1,Activation,25339353
GATA3,hsa-mir-138-2,Activation,25339353
GATA3,hsa-mir-29b,Activation,27589684
GATA4,hsa-mir-144,Activation,20708014
GATA4,hsa-mir-451,Activation,20708014
GNRH1,hsa-mir-132,Activation,21372146
GNRH1,hsa-mir-212,Activation,21372146
GRHL2,hsa-mir-141,Activation,26933170
GRHL2,hsa-mir-200a,Activation,26887977
GRHL2,hsa-mir-200b,Activation,26887977
GRHL2,hsa-mir-200c,Activation,26933170
GRHL2,hsa-mir-203a,Activation,26887977
GRHL2,hsa-mir-429,Activation,26887977
HDAC4,hsa-mir-200a,Activation,21837748
HDAC4,hsa-mir-29c,Activation,25612003
HES1,hsa-mir-17,Activation,23998804
HES1,hsa-mir-18a,Activation,23998804
HES1,hsa-mir-19a,Activation,23998804
HES1,hsa-mir-19b-1,Activation,23998804
HES1,hsa-mir-20a,Activation,23998804
HES1,hsa-mir-92a-1,Activation,23998804
HIF1A,hsa-let-7a,Activation,23426184
HIF1A,hsa-let-7e,Activation,23426184
HIF1A,hsa-mir-103,Activation,23426184
HIF1A,hsa-mir-107,Activation,23426184
HIF1A,hsa-mir-126,Activation,25200057
HIF1A,hsa-mir-1271,Activation,27783707
HIF1A,hsa-mir-1275,Activation,25129238
HIF1A,hsa-mir-128-1,Activation,26324126
HIF1A,hsa-mir-130a,Activation,27783707
HIF1A,hsa-mir-143,Activation,26311719
HIF1A,hsa-mir-145,Activation,25129238
HIF1A,hsa-mir-146a,Activation,26045293
HIF1A,hsa-mir-155,Activation,21807897
HIF1A,hsa-mir-181c,Activation,17194750
HIF1A,hsa-mir-182,Activation,26205124
HIF1A,hsa-mir-183,Activation,26205124
HIF1A,hsa-mir-185,Activation,24198204
HIF1A,hsa-mir-191,Activation,25119596
HIF1A,hsa-mir-193a,Activation,25129238
HIF1A,hsa-mir-199a-2,Activation,24011070
HIF1A,hsa-mir-204,Activation,26350953
HIF1A,hsa-mir-21,Activation,24983504
HIF1A,hsa-mir-210,Activation,17194750
HIF1A,hsa-mir-213,Activation,23712003
HIF1A,hsa-mir-214,Activation,24011070
HIF1A,hsa-mir-218-2,Activation,24767210
HIF1A,hsa-mir-224,Activation,24767210
HIF1A,hsa-mir-23a,Activation,24517586
HIF1A,hsa-mir-23b,Activation,25129238
HIF1A,hsa-mir-24,Activation,17194750
HIF1A,hsa-mir-24-2,Activation,24517586
HIF1A,hsa-mir-26,Activation,17194750
HIF1A,hsa-mir-26a-2,Activation,17194750
HIF1A,hsa-mir-27a,Activation,24517586
HIF1A,hsa-mir-29b-2,Activation,23467423
HIF1A,hsa-mir-29c,Activation,23467423
HIF1A,hsa-mir-301a,Activation,26460070
HIF1A,hsa-mir-302,Activation,21712410
HIF1A,hsa-mir-30b,Activation,24517586
HIF1A,hsa-mir-30d,Activation,24517586
HIF1A,hsa-mir-3120,Activation,24011070
HIF1A,hsa-mir-372,Activation,20154725
HIF1A,hsa-mir-373,Activation,20154725
HIF1A,hsa-mir-376c,Activation,25129238
HIF1A,hsa-mir-382,Activation,24914051
HIF1A,hsa-mir-424,Activation,20972335
HIF1A,hsa-mir-429,Activation,25550463
HIF1A,hsa-mir-452,Activation,24767210
HIF1A,hsa-mir-454,Activation,26460070
HIF1A,hsa-mir-497,Activation,25080009
HIF1A,hsa-mir-602,Activation,27783707
HIF1A,hsa-mir-687,Activation,25587068
HIF1A,hsa-mir-96,Activation,26205124
HLF,hsa-mir-132,Activation,27522003
HMGA1,hsa-mir-101-2,Activation,19169275
HMGA1,hsa-mir-196a-2,Activation,19169275
HMGA1,hsa-mir-222,Activation,21656127
HMGA1,hsa-mir-29a,Activation,19169275
HMGA1,hsa-mir-331,Activation,19169275
HNF1A,hsa-mir-122,Activation,20842632
HNF1A,hsa-mir-192,Activation,18492795
HNF1A,hsa-mir-194,Activation,18492795
HNF1A,hsa-mir-194-2,Activation,18492795
HNF4A,hsa-mir-101-2,Activation,28217257
HNF4A,hsa-mir-1193,Activation,23775631
HNF4A,hsa-mir-1197,Activation,23775631
HNF4A,hsa-mir-122,Activation,20842632
HNF4A,hsa-mir-124,Activation,22153071
HNF4A,hsa-mir-124-1,Activation,24752868
HNF4A,hsa-mir-134,Activation,23775631
HNF4A,hsa-mir-150,Activation,25435958
HNF4A,hsa-mir-154,Activation,23775631
HNF4A,hsa-mir-182,Activation,24335145
HNF4A,hsa-mir-183,Activation,24335145
HNF4A,hsa-mir-192,Activation,28217257
HNF4A,hsa-mir-194,Activation,28465351
HNF4A,hsa-mir-194-2,Activation,28217257
HNF4A,hsa-mir-200a,Activation,24766136
HNF4A,hsa-mir-200b,Activation,24766136
HNF4A,hsa-mir-200c,Activation,24766136
HNF4A,hsa-mir-299,Activation,23775631
HNF4A,hsa-mir-323,Activation,23775631
HNF4A,hsa-mir-329-1,Activation,23775631
HNF4A,hsa-mir-329-2,Activation,23775631
HNF4A,hsa-mir-34a,Activation,24766136
HNF4A,hsa-mir-369,Activation,23775631
HNF4A,hsa-mir-376a,Activation,23775631
HNF4A,hsa-mir-376a-1,Activation,23775631
HNF4A,hsa-mir-376b,Activation,23775631
HNF4A,hsa-mir-376c,Activation,23775631
HNF4A,hsa-mir-377,Activation,23775631
HNF4A,hsa-mir-379,Activation,23775631
HNF4A,hsa-mir-380,Activation,23775631
HNF4A,hsa-mir-381,Activation,23775631
HNF4A,hsa-mir-382,Activation,23775631
HNF4A,hsa-mir-409,Activation,23775631
HNF4A,hsa-mir-410,Activation,23775631
HNF4A,hsa-mir-411,Activation,23775631
HNF4A,hsa-mir-412,Activation,23775631
HNF4A,hsa-mir-453,Activation,23775631
HNF4A,hsa-mir-485,Activation,23775631
HNF4A,hsa-mir-487a,Activation,23775631
HNF4A,hsa-mir-487b,Activation,23775631
HNF4A,hsa-mir-494,Activation,23775631
HNF4A,hsa-mir-495,Activation,23775631
HNF4A,hsa-mir-496,Activation,23775631
HNF4A,hsa-mir-539,Activation,23775631
HNF4A,hsa-mir-543,Activation,23775631
HNF4A,hsa-mir-544,Activation,23775631
HNF4A,hsa-mir-654,Activation,23775631
HNF4A,hsa-mir-655,Activation,23775631
HNF4A,hsa-mir-656,Activation,23775631
HNF4A,hsa-mir-668,Activation,23775631
HNF4A,hsa-mir-7-2,Activation,24752868
HNF4A,hsa-mir-758,Activation,23775631
HNF4A,hsa-mir-889,Activation,23775631
HNF4A,hsa-mir-96,Activation,24335145
HOXA10,hsa-let-7a,Activation,24736844
HOXA10,hsa-let-7c,Activation,24736844
HOXA10,hsa-mir-100,Activation,24736844
HOXA10,hsa-mir-125b-1,Activation,24736844
HOXA10,hsa-mir-125b-2,Activation,24736844
HOXA10,hsa-mir-99a,Activation,24736844
HOXA9,hsa-mir-196b,Activation,24334453
HOXA9,hsa-mir-21,Activation,24334453
HOXB7,hsa-mir-221,Activation,23400877
HOXB7,hsa-mir-222,Activation,23400877
HOXD10,hsa-mir-7,Activation,18922890
HSF1,hsa-mir-135b,Activation,25537516
HSF1,hsa-mir-432,Activation,25280995
HSF2,hsa-mir-182,Activation,25394902
HSF2,hsa-mir-183,Activation,25394902
HSF2,hsa-mir-96,Activation,25394902
IFNB1,hsa-mir-143,Activation,20382746
IFNB1,hsa-mir-145,Activation,20382746
IFNG,hsa-mir-143,Activation,20382746
IFNG,hsa-mir-145,Activation,20382746
IL1B,hsa-mir-146a,Activation,19333945
IL1B,hsa-mir-21,Activation,23078795
IL1B,hsa-mir-9,Activation,19289835
IL2,hsa-mir-182,Activation,20935646
IL4,hsa-mir-378,Activation,22855601
IL6,hsa-let-7a,Activation,21352471
IL6,hsa-let-7b,Activation,21352471
IL6,hsa-mir-146b,Activation,24428800
IRF1,hsa-mir-203,Activation,25658920
IRF1,hsa-mir-29b,Activation,25592039
IRF3,hsa-mir-155,Activation,27530922
IRF3,hsa-mir-576,Activation,25232931
IRF4,hsa-mir-155,Activation,21680528
JAG1,hsa-mir-143,Activation,21685392
JAG1,hsa-mir-145,Activation,21685392
JMJD1C,hsa-mir-302a,Activation,24318875
JMJD1C,hsa-mir-302b,Activation,24318875
JMJD1C,hsa-mir-302c,Activation,24318875
JMJD1C,hsa-mir-302d,Activation,24318875
JMJD1C,hsa-mir-367,Activation,24318875
JUN,hsa-mir-106b,Activation,24292682
JUN,hsa-mir-135b,Activation,24631529
JUN,hsa-mir-139,Activation,25499265
JUN,hsa-mir-144,Activation,23546882
JUN,hsa-mir-146a,Activation,26718614
JUN,hsa-mir-18b,Activation,23681229
JUN,hsa-mir-21,Activation,24606718
JUN,hsa-mir-221,Activation,21245048
JUN,hsa-mir-222,Activation,21245048
JUN,hsa-mir-224,Activation,26187928
JUN,hsa-mir-23a,Activation,23929433
JUN,hsa-mir-25,Activation,24292682
JUN,hsa-mir-31,Activation,27926494
JUN,hsa-mir-378,Activation,25142877
JUN,hsa-mir-451,Activation,23546882
JUN,hsa-mir-93,Activation,24292682
JUNB,hsa-mir-135b,Activation,24631529
JUNB,hsa-mir-155,Activation,18048365
JUND,hsa-mir-29b-1,Activation,25788572
KLF2,hsa-mir-126,Activation,20364122
KLF2,hsa-mir-143,Activation,22327366
KLF2,hsa-mir-145,Activation,22327366
KLF2,hsa-mir-150,Activation,25248747
KLF2,hsa-mir-23b,Activation,24855060
KLF4,hsa-mir-1-2,Activation,27991915
KLF4,hsa-mir-150,Activation,26644403
KLF4,hsa-mir-15a,Activation,23867820
KLF4,hsa-mir-182,Activation,28412746
KLF4,hsa-mir-183,Activation,28412746
KLF4,hsa-mir-200a,Activation,26341629
KLF4,hsa-mir-200b,Activation,26341629
KLF4,hsa-mir-203,Activation,27531889
KLF4,hsa-mir-206,Activation,25202123
KLF4,hsa-mir-21,Activation,25202123
KLF4,hsa-mir-31,Activation,27909734
KLF4,hsa-mir-429,Activation,26341629
KLF4,hsa-mir-544,Activation,26269755
KLF4,hsa-mir-96,Activation,28412746
KLF5,hsa-mir-141,Activation,24126055
KLF5,hsa-mir-200a,Activation,24126055
KLF5,hsa-mir-200b,Activation,24126055
KLF5,hsa-mir-200c,Activation,24126055
KLF5,hsa-mir-429,Activation,24126055
KMT2A,hsa-mir-146a,Activation,24699235
KMT2A,hsa-mir-155,Activation,24699235
KMT2A,hsa-mir-23a,Activation,24824656
KMT2A,hsa-mir-23b,Activation,24824656
KMT2A,hsa-mir-24-1,Activation,24824656
KMT2A,hsa-mir-24-2,Activation,24824656
KMT2A,hsa-mir-27a,Activation,24824656
KMT2A,hsa-mir-27b,Activation,24824656
LEF1,hsa-mir-124-1,Activation,26071557
LEF1,hsa-mir-124-2,Activation,26071557
LEF1,hsa-mir-124-3,Activation,26071557
LEF1,hsa-mir-150,Activation,27285761
LEF1,hsa-mir-181a-2,Activation,26045991
LEF1,hsa-mir-182,Activation,24335145
LEF1,hsa-mir-183,Activation,24335145
LEF1,hsa-mir-30e,Activation,20372961
LEF1,hsa-mir-371,Activation,22020335
LEF1,hsa-mir-372,Activation,22020335
LEF1,hsa-mir-373,Activation,22020335
LEF1,hsa-mir-96,Activation,24335145
LMX1A,hsa-mir-135a-2,Activation,27502145
LPS,hsa-mir-9-1,Activation,19289835
MAPK/MK2,hsa-mir-34c,Activation,20212154
MAX,hsa-mir-106a,Activation,20080637
MAX,hsa-mir-106b,Activation,20080637
MAX,hsa-mir-18b,Activation,20080637
MAX,hsa-mir-19b-2,Activation,20080637
MAX,hsa-mir-20b,Activation,20080637
MAX,hsa-mir-25,Activation,20080637
MAX,hsa-mir-363,Activation,20080637
MAX,hsa-mir-92a-2,Activation,20080637
MAX,hsa-mir-93,Activation,20080637
MEF2A,hsa-mir-1-1,Activation,15951802
MEF2A,hsa-mir-1-2,Activation,15951802
MEF2A,hsa-mir-23a,Activation,26870816
MEF2A,hsa-mir-24-2,Activation,26870816
MEF2A,hsa-mir-27a,Activation,26870816
MEF2A,hsa-mir-424,Activation,25336633
MEF2A,hsa-mir-503,Activation,25336633
MEF2C,hsa-mir-424,Activation,25336633
MEF2C,hsa-mir-503,Activation,25336633
MEIS1,hsa-mir-196b,Activation,24334453
MEIS1,hsa-mir-21,Activation,24334453
MEN1,hsa-mir-23a,Activation,24824656
MEN1,hsa-mir-23b,Activation,24824656
MEN1,hsa-mir-24-1,Activation,24824656
MEN1,hsa-mir-24-2,Activation,24824656
MEN1,hsa-mir-27a,Activation,24824656
MEN1,hsa-mir-27b,Activation,24824656
MITF,hsa-mir-204,Activation,26599548
MITF,hsa-mir-221,Activation,19056895
MITF,hsa-mir-222,Activation,19056895
MITF,hsa-mir-363,Activation,19056895
MKL1,hsa-mir-143,Activation,19720868
